,Unnamed: 0,타입,검색어,영상,제목,업로더,조회수,업로드,구독자,유저,내용,좋아요,시각,commentMonth,commentYear,views,likes
4841,540,4,metaverse violence,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Adam Myers
            ","Potential doesn’t matter if it doesn’t go mainstream, and that’s something you can’t force.","
    452
  ",10 months ago,1,0,4600000,452
31439,1,4,metaverse violence,/watch?v=oTIUvv0sszY,BEST VR MOMENTS COMPILATION!,/user/GameSprout,772K views,1 year ago,0,"
              Sad Panda
            ",That Bar Simulator was fricking hilarious!!,"
    451
  ",1 year ago,12,1,772000,451
29538,2419,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Carlos Arauz / Suiza
            ","I’m staying in the real world, thank you. Life is tough sometimes, no one can deny it but no virtual world can be more beautiful than this world and no avatar can truly express the beauty of humankind.","
    451
  ",11 months ago,1,0,5800000,451
1680,30,4,metaverse violence,/watch?v=_coWu3jYHUk,Gravitas: Woman gang-raped in Facebook's metaverse,/c/WION,1.1M views,8 months ago,0,"
              josh
            ",I logged off and deleted my FB account 5 years ago . Best social decision : spending more time in the real world with my precious wife and daughters & friends,"
    451
  ",8 months ago,8,0,1100000,451
40192,49,4,metaverse violence,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,213K subscribers,"
              Flyboy
            ","I wish that I could be excited for all this, but I am not. Having been a computer user for 25 years, I find myself trying to distance from technology more and more these days. Everything relies on being connected to the internet the whole time and having social media, and I honestly hate it. I want more disconnection from technology, not more connection.","
    450
  ",7 months ago,7,0,7500000,450
20562,1,4,metaverse violence,/watch?v=3n9iXlA7HJk,Metaverse app allows kids into virtual strip clubs - BBC News,/c/BBCNews,120K views,7 months ago,0,"
              Skippy19812
            ","Of course it's not safe for children. It isn't designed for children. Nobody ever claimed it was for children. There are literal warnings and age ratings everywhere telling you that VR and VR Chat are not for children.

Parents should not be allowed to shift blame onto other people for their own poor choices. It's absolutely their fault Junior is visiting virtual strip clubs and simulating sexual intercourse. He couldn't have accessed it without their knowledge and consent. That act of gross negligence is entirely on them, not on the consenting adults that built and use virtual worlds.

Nobody wants unsupervised kids in adult spaces. Child endangerment aside, they're obnoxious as hell and they ruin the experience for everyone else. For the love of god people, control of your crotch goblins.","
    449
  ",7 months ago,7,0,120000,449
28263,1144,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Ryuk Senpai
            ","“If you die in the MetaVerse, you die in real life”","
    446
  ",11 months ago,1,0,5800000,446
21161,2,4,metaverse violence,/watch?v=rG6cgaUmpG0,I was sexually assaulted within the MetaVerse,/c/AlexStein99,125K views,5 months ago,0,"
              ya Boy Jonez
            ","I like how he personalizes his experience with them by saying their names ""Dave it can very easily happen to you"" ""I need your help Eric"" LMAO","
    445
  ",5 months ago,5,0,125000,445
40338,195,4,metaverse violence,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,213K subscribers,"
              argusfest
            ","So interesting hearing people talk so excitedly about the death of natural and unmediated life. About its replacement by synthetic representations controlled by inhuman corporate entities serving capital. By the way, not being tied to hardware means being tied to someone else's hardware. It means being a renter who can be cut off at anytime. There's also the issue of the destruction involved in mining, production and energy use all this requires but whatever, ain't it cool!?","
    445
  ",7 months ago (edited),7,0,7500000,445
27371,252,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              SeabeSlays
            ",Mark and his team are single handedly finding ways to end in person social interaction between humans using algorithms/tech and this is actually freaky. Everyone knows the agenda is bigger then just “a fun VR experience”.,"
    443
  ",11 months ago,1,0,5800000,443
27683,564,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Melon Dog
            ","Meta: “Privacy and safety need to be built into the metaverse from day one.”


Me: I can’t really trust that.","
    443
  ",10 months ago (edited),1,0,5800000,443
22514,0,4,metaverse violence,/watch?v=UfUfm5kJDL8,#MeToo: Woman Virtually GROPED In The Metaverse,/c/MichaelKnowles,53K views,9 months ago,0,"
              Jack
            ","It took a whole month before the woke brigade cancelled Meta, it’s truly incredible.","
    443
  ",9 months ago,9,0,53000,443
27551,432,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Rad_it
            ",Even the metaverse version of Mark is more human than real life Mark,"
    442
  ",11 months ago,1,0,5800000,442
1739,89,4,metaverse violence,/watch?v=_coWu3jYHUk,Gravitas: Woman gang-raped in Facebook's metaverse,/c/WION,1.1M views,8 months ago,0,"
              Sebastian Perez
            ",What a huge slap in the face to the people who have Actually suffered from being raped.,"
    440
  ",8 months ago,8,0,1100000,440
18759,778,4,metaverse violence,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              The Smith of Lies
            ","""As soon as humanity's back is against the wall..."" the reactions to COVID and anthropogenic climate change seem to show that even if the innovation is there, the support for it and wide adoption is not guaranteed by a long shot.","
    440
  ",9 months ago,9,0,10000000,440
28853,1734,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Hussain Alhashem
            ",I really can’t tell if that’s him or just a 3D constructed version .. !!,"
    439
  ",11 months ago,1,0,5800000,439
18306,325,4,metaverse violence,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Dogbertforpresident
            ","The only thing I have trouble discounting is the pace of technological evolution.  If we take a narrow view of technology advancement in terms of decreasing the size of transistors (Moores Law) then I agree with a dooms day scenario.  The problem is multiple avenues are being made to continue the pace of calculation per second measurement which is what give computers their power.  Quantum computing, 3D chips and Artificial Intelligence are being used to create even more powerful computational machines of tomorrow.  I just don't see this slowing down.","
    438
  ",10 months ago,1,0,10000000,438
27713,594,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Vincent Karanja
            ",omg imagine in the future having to pay rent in real life and also for a virtual home ,"
    437
  ",11 months ago,1,0,5800000,437
28252,1133,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              mocolate chilk
            ",After seeing this I'm convinced that Zucc is an actual alien from space trying to enslave humanity in a virtual world to harness energy out of us.,"
    437
  ",11 months ago,1,0,5800000,437
27695,576,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              A Man For All Seasons
            ",Imagine the company in charge of selling all people’s data talks about privacy! Asking you to leave your human life to live in VR so they can learn more about you and sell more of your information.,"
    437
  ",10 months ago,1,0,5800000,437
18180,199,4,metaverse violence,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Jason Middleweek
            ",It is a real shame that frugality and material efficiency is not valued.  The only way that it can be valued in our economic model is if external costs are properly priced in.  Most governments are resistant to doing this lest if affects our consumption driven model.,"
    437
  ",10 months ago,1,0,10000000,437
40302,159,4,metaverse violence,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,213K subscribers,"
              Sebastian Cordoba
            ","Honestly meetings online through a headset sound like nightmare. I feel like removing in person interactions to this extent will take away so much from what makes us humans. We already had a taste of that through covid, and I firmly believe that fancy graphics paired with a VR headset won't make the lack of (in person) interaction any better. All of this, to me, seems like a terrible fu***ng idea

Edit: typo","
    435
  ",7 months ago (edited),7,0,7500000,435
27689,570,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Maor Gil
            ","If kids nowadays struggle communicate their feelings, I’m terrified how Metaverse will effect them.","
    435
  ",11 months ago,1,0,5800000,435
18186,205,4,metaverse violence,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Randall Stephens
            ","CS major here with a fun fact(tm): Moore's Law was not an observation or a prediction, it was an imperative--a production target for the company Moore worked for to double transistor count per unit price every 18 months.","
    433
  ",10 months ago,1,0,10000000,433
4661,360,4,metaverse violence,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Marcelle Coletti
            ","If you can't see the danger this presents to humanity, you're already living in a false reality.
Resist resist resist","
    433
  ",10 months ago,1,0,4600000,433
1745,95,4,metaverse violence,/watch?v=_coWu3jYHUk,Gravitas: Woman gang-raped in Facebook's metaverse,/c/WION,1.1M views,8 months ago,0,"
              MADD DOG CHEESE CHOPPER
            ",“A murky underbelly of the real world” she’s incredible with words ,"
    432
  ",8 months ago,8,0,1100000,432
27617,498,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Haylin
            ","This is basically saying “hey, here’s a new world that’s filled with anything you desire! Just don’t take off your headset, or you’ll realize that reality is awful”. We do experience this kind of feeling these days; thinking that virtual reality is the reality we need in our lives, and this is just supporting that kind of lifestyle we have right now.","
    430
  ",10 months ago,1,0,5800000,430
29096,1977,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              fckingkim
            ",I've seen NPCs with more personality than Mark.,"
    429
  ",11 months ago,1,0,5800000,429
28037,918,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Zoox
            ",This is INCREDIBLE. Zuck has almost passed the Turing test.,"
    426
  ",11 months ago,1,0,5800000,426
28552,1433,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Harmless Panda
            ",This is legit a real life horror story. Scarier than the last 1000 years combined.,"
    424
  ",10 months ago (edited),1,0,5800000,424
10932,276,4,metaverse violence,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              G O A T E D
            ",I’m big on gaming & I would be lien if I said I wasn’t worried about the world actually turning into “Ready Player One”. I love technology but the whole Facebook Meta thing is weird.I wanted a Oculus last year but I wasn’t okay with linking my Facebook account to my gaming account just to use it. Like it was weird how that one thing made me not purchase a VR set I’ve waited my whole life to experience. I just don’t trust some of these creators anymore.,"
    424
  ",10 months ago,1,0,5800000,424
31661,6,4,metaverse violence,/watch?v=7zz8aPs0JhI,Meta CEO Mark Zuckerberg Does Damage Control After Metaverse Selfie Is Mocked Viciously Online,/c/YongYea,462K views,1 month ago,0,"
              Capital J
            ","There's another layer of tonedeafness to this that I feel a lot of people are ignoring: the avatars are all humans that appear to only imitate the person who plays them. Ala, facebook, where you have to be yourself, your avatar is you in some fake place. No one wants that. Jokes aside, furries make up the VAST majority of VR chatters, and those who aren't furries are playing as alternate humans - cute waifus, or big hulking muscle men, or characters from other media. That's not even mentioning how many queer people use vr games to live out their physical goals. You're not only bungling the graphics, the gameplay, and the marketing, but you're also failing to realize why people play these games and why they want a metaverse in the first place. People don't want to just be them but haha it's digital, they want to be something else.","
    423
  ",1 month ago,1,0,462000,423
4070,0,4,metaverse violence,/watch?v=6QI-7fVA3YU,Sexual assault in metaverse: Woman’s avatar gang-raped | OneIndia News,/c/oneindia,61K views,8 months ago,0,"
              Ryan Lengacher
            ",I probably shouldn’t be laughing as hard as I am right now ,"
    421
  ",8 months ago,8,0,61000,421
26706,2,4,metaverse violence,/watch?v=xCFa1NkkRBQ,Mike Pence Rebukes Trump & The Metaverse Responds to Virtual Groping  | The Daily Show,/c/TheDailyShow,796K views,8 months ago,0,"
              jodinsan
            ",I'm sick of hearing about the illegal things Txxx has done. I want to start hearing about *actual consequences for his illegal actions.*,"
    421
  ",8 months ago,8,0,796000,421
27737,618,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Karl R
            ",Imagine him thinking we actually believe he does it for people's good,"
    420
  ",11 months ago,1,0,5800000,420
18784,803,4,metaverse violence,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              CmdrShepardsPie
            ","This is really weird to see just after starting Foundation. The president banishes the professor from MIT to a remote uninhabited, inhospitable island to record all of human history, so that it may build back faster and stronger.","
    419
  ",10 months ago,1,0,10000000,419
27773,654,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              matthias gutnick
            ","We already live in a perfect matrix, we don't need a worse one.","
    417
  ",10 months ago,1,0,5800000,417
13343,367,4,metaverse violence,/watch?v=C8yE3FnLdyc,The Real Reason Facebook Wants A Metaverse,/c/GeographyHub,1.9M views,11 months ago,0,"
              QliphalPuzzle545
            ",The Real Reason Zuck wants humanity.,"
    417
  ",11 months ago,1,0,1900000,417
28221,1102,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              ꜱᴏᴜᴛʜᴇʀɴ ʀᴇɴᴇɢᴀᴅᴇ
            ",Mark's toad eyes and weird inhuman body language has always creeped me out and this whole thing seems like a nightmare wrapped up in a lovely gift box for us all.,"
    417
  ",10 months ago (edited),1,0,5800000,417
40149,6,4,metaverse violence,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,213K subscribers,"
              Ryan P
            ",As far as I can tell no one has demonstrated the need for “meta”. Video games allow you to pretend to experience things you couldn’t normally do. What does “meta” add or allow you to do that you couldn’t otherwise? Computers allow home users to complete task and find information easier. How does it improve this or make a similar metric better?,"
    417
  ",4 months ago,4,0,7500000,417
20569,8,4,metaverse violence,/watch?v=3n9iXlA7HJk,Metaverse app allows kids into virtual strip clubs - BBC News,/c/BBCNews,120K views,7 months ago,0,"
              typical person
            ",VR Chat isn’t owned by Facebook nor isn’t a meta verse.,"
    416
  ",7 months ago,7,0,120000,416
42484,1,4,metaverse violence,/watch?v=Q01gSr6j9ZM,Metaverse: Beyond Human,/c/ApertureScience,152K views,7 months ago,0,"
              fop8
            ",i honestly dont get how anyone could see this concept as anything other than a dystopic nightmare,"
    416
  ",7 months ago,7,0,152000,416
29656,8,4,metaverse violence,/watch?v=LUo10K6R3fE,Why Metaverse Will Actually Suck,/c/TheInfographicsShowOFFICIAL,436K views,7 months ago,0,"
              Cheeseburger 1112 Lee
            ",I can’t see myself loving the meta verse mostly because after looking at a screen for so long I get a headache i think your right about the meta verse being quite expensive,"
    413
  ",7 months ago,7,0,436000,413
28520,1401,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Cw tr
            ",He has a lot of willpower to not blink sideways nor stick out his tongue,"
    411
  ",11 months ago,1,0,5800000,411
2016,366,4,metaverse violence,/watch?v=_coWu3jYHUk,Gravitas: Woman gang-raped in Facebook's metaverse,/c/WION,1.1M views,8 months ago,0,"
              David Malton
            ",Probably Mark himself with friends playing in his new world the Meta Verse.,"
    411
  ",8 months ago,8,0,1100000,411
43209,66,4,metaverse violence,/watch?v=PjbFU4L9VgA,"Facebook Metaverse In Disarray & NFT Sales Are ""Falling Off A Cliff"" According To Reports",/c/YongYea,351K views,3 months ago,0,"
              Seracen
            ","As someone who actually mods for games, it's hilarious to hear how ""easily"" these corporate fools think one can seamlessly transfer assets across games/platforms.  To say nothing of the infrastructure simply not being there in the foreseeable future, the copyrights alone render it impossible.  Modders were getting C&D for porting Master Chief to Skyrim...does anyone really think that Disney will be okay with someone buying an NFT and playing as Mickey in Doom?  It'd be hilarious, but Disney would have a fit.  In the broader sense, I see nothing of value that could be gained, especially with the current marketing mindset.  Certainly nothing worth the cost in whatever fleecing tactics inevitably occur.","
    410
  ",3 months ago,3,0,351000,410
33980,85,4,metaverse violence,/watch?v=n8VEtlWzxTQ,Facebook/Meta's Failing Metaverse Is Costing Them Billions Of Dollars Per Quarter,/c/YongYea,410K views,5 months ago,0,"
              Sam MacDhubh
            ","It's also worth noting that 4Chan tried to pull another ""Pool's Closed"" on the metaverse, but they couldn't because of just how bad of a flop this was, there was literally nobody else there. No wonder it's failing this bad.","
    410
  ",5 months ago,5,0,410000,410
27997,878,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Scrima Games (Gamers' Reality) ✓
            ",ah everyone will be able to feel cool and rich and how they want in their metaverse while their real lives and world crumbles,"
    410
  ",11 months ago,1,0,5800000,410
27879,760,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              crcaccounts
            ","If you like Mark's personality and want to be more like Mark, use the metaverse.","
    409
  ",9 months ago,9,0,5800000,409
28554,1435,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              mostawesomedudeever1
            ",Oh I found an even more cool version  of metaverse. it's called the real world.,"
    408
  ",10 months ago,1,0,5800000,408
4631,330,4,metaverse violence,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Prince Unknown
            ","This just goes to show that we will all be made blind metaphorically, and will not be able to differentiate between the real world and the fantasy world...this will eventually mess up your mind, body and soul in every way.","
    408
  ",10 months ago,1,0,4600000,408
36398,11,4,metaverse violence,/watch?v=HgIwgtN7xgU,Why Metaverse is the Future of Work & How to get Rich from it,/c/Aluxcom,1.3M views,11 months ago,0,"
              Roberto Alexandre
            ","I find it amusing how these tech savvy videos explain all the technical aspects and opportunities (always wanting to make more and more money) but are absolutely ignorant of how VR will affect human consciousness. We need more neuroscientists in this debate and less of these transhumanist fools who think they know what consciousness is and how it will work (the mind is not computational as Roger Penrose has pointed out and he has been researching this for decades). Does anyone know the short or long term effects of VR on cognition, memory and perception. Maybe you should start looking in to that. New tools and technologies are always welcome: but we need to understand ourselves  better before thinking that some new technology is going to be the solution.","
    407
  ",10 months ago,1,0,1300000,407
13295,319,4,metaverse violence,/watch?v=C8yE3FnLdyc,The Real Reason Facebook Wants A Metaverse,/c/GeographyHub,1.9M views,11 months ago,0,"
              Mode
            ",Imo VRchat could actually steal the damn show from Facebook if they got a bigger budget and put some thought and work into it.,"
    407
  ",9 months ago,9,0,1900000,407
9763,7,4,metaverse violence,/watch?v=AbqmQVWHyLw,Sexual Assault in Zuckerberg's Metaverse: No Laughing Matter | Louder With Crowder,/c/CrowderBits,197K views,8 months ago,0,"
              Nameless Beethoven
            ","This is utterly heartbreaking, her courage is absolutely stunning and brave. Such an inspiration!","
    406
  ",8 months ago,8,0,197000,406
27665,546,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Livingter
            ","""I thought I was supposed to be the robot"" well at least he's self-aware","
    404
  ",11 months ago,1,0,5800000,404
27437,318,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              K R
            ",I feel so sorry for the next generation that will have to deal with this.,"
    404
  ",11 months ago,1,0,5800000,404
28210,1091,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Adam Dych
            ",This AI is getting really good at blinking… it’s learning…,"
    404
  ",11 months ago,1,0,5800000,404
24645,14,4,metaverse violence,/watch?v=suQDl4WQfak,Meta & VR: Crimes Against the Face,/c/OrdinaryThings,918K views,7 months ago,0,"
              Spelonker
            ","100% agree with the AR bit at the end. Thing is that the Quest 2 sorta has it already seeing how it does mounted tracking using cameras, the only issue being that the cameras are low rez and mostly infrared. All they have to do with the Quest 3 is put 4 cell phone grade cameras there instead (and lesser grade cameras on the controllers) and it can swap between AR and VR with no extra bulk.","
    404
  ",7 months ago,7,0,918000,404
27133,14,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              ElJefe950
            ","As much of a technology nerd I am this can potentially become something very scary
We could end up living lives like in The Matrix, Ready Player One or Sword Art Online
As interesting as it sounds to me I really do hope the Metaverse fails","
    402
  ",8 months ago,8,0,5800000,402
27725,606,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Fan Dumb
            ","I don't know what's scarier, this creepy virtual world they have planned for us or this dude's attempt to act like a human being and sell it to us. That surfboard behind him has more personality. lol","
    401
  ",11 months ago,1,0,5800000,401
28833,1714,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Terexzes
            ",Imagine grounding your future kid in a Metaverse programmed room that looks like Jail.,"
    399
  ",11 months ago,1,0,5800000,399
28912,1793,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Silver 3.5
            ","""I'm optimistic about enslaving humanity for the rest of eternity!""","
    399
  ",11 months ago,1,0,5800000,399
21171,12,4,metaverse violence,/watch?v=rG6cgaUmpG0,I was sexually assaulted within the MetaVerse,/c/AlexStein99,125K views,5 months ago,0,"
              Awesome Aaron
            ","This actually happened by the way. There was a woman that literally claimed to be sexually assaulted on the meta verse. Feminist, you aren't brave. You are pathetic.","
    399
  ",5 months ago,5,0,125000,399
13150,174,4,metaverse violence,/watch?v=C8yE3FnLdyc,The Real Reason Facebook Wants A Metaverse,/c/GeographyHub,1.9M views,11 months ago,0,"
              Comical Realm Animations
            ","Dad and Mom: It's vacation time kids!!!_x000D_
Kids: HURRAY!_x000D_
 
Entire family on VR wandering around the house.","
    398
  ",11 months ago,1,0,1900000,398
40228,85,4,metaverse violence,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,213K subscribers,"
              *Steel Beam*
            ","I honestly am very happy that Facebook ""Meta"" is failing, and they deserve it. They keep shilling their ""Metaverse"" and haven't done ANYTHING apart from it and a stupid brand name change.","
    397
  ",7 months ago,7,0,7500000,397
43146,3,4,metaverse violence,/watch?v=PjbFU4L9VgA,"Facebook Metaverse In Disarray & NFT Sales Are ""Falling Off A Cliff"" According To Reports",/c/YongYea,351K views,3 months ago,0,"
              Phoenix Wright
            ","Tech companies: ""NFTs and the metaverse. You want these things.""
Us: ""Why?""
Tech companies: ""Oh, we didn't think you'd ask that....""","
    396
  ",3 months ago,3,0,351000,396
28874,1755,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Michael Rock
            ","While all he can see are potentials, all I can see are issues. Different whole set of issues in a whole different level.","
    395
  ",11 months ago,1,0,5800000,395
7420,11,4,metaverse violence,/watch?v=Ibm3WhfLk08,Metaverse VR: Demo Experience,/c/surrealentertainment,4.1M views,10 months ago,0,"
              bckelly23
            ","""If you die in the metaverse, you die in real life.""
-Metaverse","
    395
  ",10 months ago,1,0,4099999,395
4703,402,4,metaverse violence,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              rishi
            ",Metaverse somehow teach us to live virtually when we can live physically. Sad. And Mark is like the villain in a scifi animated movies,"
    395
  ",10 months ago (edited),1,0,4600000,395
27126,7,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              AreoAnts
            ","My favorite part about this whole trailer? 

Mark at 1:14 going to his wardrobe, scrolling through three separate clothing options before coming back to the exact same one he started with and just going with that. Perfect.","
    394
  ",8 months ago,8,0,5800000,394
28223,1104,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Derek Jackson
            ",I want to go back to living actual life. This seems like something else to keep us all shut inside the house. I’ll pass personally. Looking forward to living in reality and building the life I want in REAL life.,"
    393
  ",11 months ago,1,0,5800000,393
12982,6,4,metaverse violence,/watch?v=C8yE3FnLdyc,The Real Reason Facebook Wants A Metaverse,/c/GeographyHub,1.9M views,11 months ago,0,"
              Y
            ",I remember being a little kid back in 1995 when my family got ‘the internet’ and I was so excited and happy about it but then it got really ugly with social media. I resisted getting a fb account until 2010 when it became professionally mandatory to have it. I hated it then and I hate it now. This metaverse bullshit seems like more of the same,"
    393
  ",9 months ago,9,0,1900000,393
27329,210,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              maffuccic
            ",These Black Mirror episodes keep getting more realistic - fantastic!,"
    393
  ",11 months ago,1,0,5800000,393
15661,85,4,metaverse violence,/watch?v=a1mC5m9K-ec,I Became The Richest Man In The Metaverse,/c/airrack,10M views,6 months ago,0,"
              Surfer FN
            ","These videos are so high quality, it’s insane","
    392
  ",6 months ago (edited),6,0,10000000,392
1920,270,4,metaverse violence,/watch?v=_coWu3jYHUk,Gravitas: Woman gang-raped in Facebook's metaverse,/c/WION,1.1M views,8 months ago,0,"
              Soluchi {Michael Jackson Lookalike, Dancer, VFX}
            ","Online Bullying is Nothing new. Is it right? No. 
This is nothing new. There are going to be trolls and bullies on these online platforms. Even right here, on Youtube. ","
    389
  ",8 months ago,8,0,1100000,389
10866,210,4,metaverse violence,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Parker Crumpler
            ","I think if you are a CEO of a major tech company there should be a standard of moral behavior. Like when you become a doctor and take an oath to do no harm. Tech can be more world changing than medicine. Just because you can code, or built an organization, or stole some people's idea doesn't mean you are morally and ethically fit to make technology that changes daily life for most people, and society as a whole. But these tech companies have advanced so quickly, whereas medicine took a couple hundred years.","
    389
  ",10 months ago,1,0,5800000,389
